symbol,code,name,industry,listing_time
688118.SSE,688118,普元信息,软件和信息技术服务业,2019-12-04
300809.SZSE,300809,华辰装备,通用设备制造业,2019-12-04
002968.SZSE,002968,新大正,房地产业,2019-12-03
688358.SSE,688358,祥生医疗,专用设备制造业,2019-12-03
688310.SSE,688310,迈得医疗,专用设备制造业,2019-12-03
002969.SZSE,002969,嘉美包装,金属制品业,2019-12-02
300808.SZSE,300808,久量股份,电气机械和器材制造业,2019-11-29
300801.SZSE,300801,泰和科技,化学原料和化学制品制造业,2019-11-28
601916.SSE,601916,浙商银行,货币金融服务,2019-11-26
603390.SSE,603390,通达电气,计算机、通信和其他电子设备制造业,2019-11-25
300806.SZSE,300806,斯迪克,橡胶和塑料制品业,2019-11-25
300798.SZSE,300798,锦鸡股份,化学原料和化学制品制造业,2019-11-22
300805.SZSE,300805,电声股份,商务服务业,2019-11-21
688196.SSE,688196,卓越新能,废弃资源综合利用业,2019-11-21
688138.SSE,688138,清溢光电,计算机、通信和其他电子设备制造业,2019-11-20
688111.SSE,688111,金山办公,软件和信息技术服务业,2019-11-18
300803.SZSE,300803,指南针,其他金融业,2019-11-18
300796.SZSE,300796,贝斯美,化学原料和化学制品制造业,2019-11-15
688101.SSE,688101,三达膜,专用设备制造业,2019-11-15
688300.SSE,688300,联瑞新材,非金属矿物制品业,2019-11-15
300802.SZSE,300802,矩子科技,计算机、通信和其他电子设备制造业,2019-11-14
603489.SSE,603489,八方股份,电气机械和器材制造业,2019-11-11
688166.SSE,688166,博瑞医药,医药制造业,2019-11-08
300564.SZSE,300564,筑博设计,专业技术服务业,2019-11-08
002967.SZSE,002967,广电计量,专业技术服务业,2019-11-08
688288.SSE,688288,鸿泉技术,计算机、通信和其他电子设备制造业,2019-11-06
688021.SSE,688021,奥福科技,专用设备制造业,2019-11-06
688299.SSE,688299,长阳科技,橡胶和塑料制品业,2019-11-06
688363.SSE,688363,华熙生物,医药制造业,2019-11-06
300800.SZSE,300800,力合科技,仪器仪表制造业,2019-11-06
688202.SSE,688202,美迪西,研究和试验发展,2019-11-05
688128.SSE,688128,中国电研,专用设备制造业,2019-11-05
688023.SSE,688023,安恒信息,软件和信息技术服务业,2019-11-05
688199.SSE,688199,久日新材,化学原料和化学制品制造业,2019-11-05
688389.SSE,688389,普门科技,专用设备制造业,2019-11-05
300797.SZSE,300797,钢研纳克,专业技术服务业,2019-11-01
688058.SSE,688058,宝兰德,软件和信息技术服务业,2019-11-01
688025.SSE,688025,XD杰普特,计算机、通信和其他电子设备制造业,2019-10-31
688369.SSE,688369,致远互联,软件和信息技术服务业,2019-10-31
688366.SSE,688366,昊海生科,医药制造业,2019-10-30
688108.SSE,688108,赛诺医疗,专用设备制造业,2019-10-30
601077.SSE,601077,XD渝农商,货币金融服务,2019-10-29
603610.SSE,603610,麒盛科技,家具制造业,2019-10-29
688098.SSE,688098,申联生物,医药制造业,2019-10-28
002963.SZSE,002963,豪尔赛,建筑装饰和其他建筑业,2019-10-28
688139.SSE,688139,海尔生物,专用设备制造业,2019-10-25
002965.SZSE,002965,祥鑫科技,金属制品业,2019-10-25
300795.SZSE,300795,米奥会展,商务服务业,2019-10-22
603815.SSE,603815,交建股份,土木工程建筑业,2019-10-21
300793.SZSE,300793,佳禾智能,计算机、通信和其他电子设备制造业,2019-10-18
603786.SSE,603786,科博达,汽车制造业,2019-10-15
688368.SSE,688368,晶丰明源,软件和信息技术服务业,2019-10-14
688036.SSE,688036,传音控股,计算机、通信和其他电子设备制造业,2019-09-30
688030.SSE,688030,山石网科,软件和信息技术服务业,2019-09-30
688068.SSE,688068,热景生物,医药制造业,2019-09-30
300792.SZSE,300792,壹网壹创,互联网和相关服务,2019-09-27
688116.SSE,688116,天奈科技,化学原料和化学制品制造业,2019-09-25
300791.SZSE,300791,仙乐健康,食品制造业,2019-09-25
300790.SZSE,300790,宇瞳光学,计算机、通信和其他电子设备制造业,2019-09-20
002962.SZSE,002962,五方光电,计算机、通信和其他电子设备制造业,2019-09-17
603927.SSE,603927,中科软,软件和信息技术服务业,2019-09-09
688168.SSE,688168,安博通,软件和信息技术服务业,2019-09-06
002961.SZSE,002961,瑞达期货,资本市场服务,2019-09-05
603093.SSE,603093,南华期货,资本市场服务,2019-08-30
300789.SZSE,300789,唐源电气,软件和信息技术服务业,2019-08-28
603755.SSE,603755,日辰股份,食品制造业,2019-08-28
603992.SSE,603992,松霖科技,橡胶和塑料制品业,2019-08-26
003816.SZSE,003816,中国广核,电力、热力生产和供应业,2019-08-26
002959.SZSE,002959,小熊电器,电气机械和器材制造业,2019-08-23
300787.SZSE,300787,海能实业,计算机、通信和其他电子设备制造业,2019-08-15
688321.SSE,688321,微芯生物,医药制造业,2019-08-12
603115.SSE,603115,海星股份,计算机、通信和其他电子设备制造业,2019-08-09
002960.SZSE,002960,青鸟智控,计算机、通信和其他电子设备制造业,2019-08-09
688099.SSE,688099,晶晨股份,软件和信息技术服务业,2019-08-08
688188.SSE,688188,柏楚电子,软件和信息技术服务业,2019-08-08
603662.SSE,603662,柯力传感,仪器仪表制造业,2019-08-06
603530.SSE,603530,神马电力,电气机械和器材制造业,2019-08-05
002966.SZSE,002966,苏州银行,货币金融服务,2019-08-02
603613.SSE,603613,国联股份,互联网和相关服务,2019-07-30
603279.SSE,603279,景津装备,通用设备制造业,2019-07-29
002957.SZSE,002957,科瑞技术,专用设备制造业,2019-07-26
603687.SSE,603687,大胜达,造纸和纸制品业,2019-07-26
603983.SSE,603983,丸美生物,化学原料和化学制品制造业,2019-07-25
300786.SZSE,300786,国林科技,专用设备制造业,2019-07-23
688088.SSE,688088,虹软科技,软件和信息技术服务业,2019-07-22
688066.SSE,688066,*ST航图,软件和信息技术服务业,2019-07-22
688033.SSE,688033,*ST天宜,电气机械和器材制造业,2019-07-22
688008.SSE,688008,澜起科技,计算机、通信和其他电子设备制造业,2019-07-22
688388.SSE,688388,嘉元科技,计算机、通信和其他电子设备制造业,2019-07-22
688029.SSE,688029,南微医学,专用设备制造业,2019-07-22
688018.SSE,688018,乐鑫科技,软件和信息技术服务业,2019-07-22
688009.SSE,688009,中国通号,铁路、船舶、航空航天和其他运输设备制造业,2019-07-22
688019.SSE,688019,安集科技,计算机、通信和其他电子设备制造业,2019-07-22
688010.SSE,688010,福光股份,仪器仪表制造业,2019-07-22
688020.SSE,688020,方邦股份,计算机、通信和其他电子设备制造业,2019-07-22
688011.SSE,688011,新光光电,计算机、通信和其他电子设备制造业,2019-07-22
688012.SSE,688012,中微公司,专用设备制造业,2019-07-22
688006.SSE,688006,杭可科技,专用设备制造业,2019-07-22
688001.SSE,688001,华兴源创,专用设备制造业,2019-07-22
688015.SSE,688015,交控科技,铁路、船舶、航空航天和其他运输设备制造业,2019-07-22
688002.SSE,688002,睿创微纳,计算机、通信和其他电子设备制造业,2019-07-22
688003.SSE,688003,天准科技,专用设备制造业,2019-07-22
688022.SSE,688022,ST瀚川,专用设备制造业,2019-07-22
688333.SSE,688333,铂力特,通用设备制造业,2019-07-22
688122.SSE,688122,西部超导,有色金属冶炼和压延加工业,2019-07-22
688007.SSE,688007,光峰科技,计算机、通信和其他电子设备制造业,2019-07-22
688016.SSE,688016,心脉医疗,专用设备制造业,2019-07-22
688028.SSE,688028,沃尔德,专用设备制造业,2019-07-22
688005.SSE,688005,容百科技,电气机械和器材制造业,2019-07-22
603256.SSE,603256,宏和科技,非金属矿物制品业,2019-07-19
603236.SSE,603236,移远通信,计算机、通信和其他电子设备制造业,2019-07-16
300785.SZSE,300785,值得买,互联网和相关服务,2019-07-15
300783.SZSE,300783,三只松鼠,零售业,2019-07-12
300788.SZSE,300788,中信出版,新闻和出版业,2019-07-05
601236.SSE,601236,红塔证券,资本市场服务,2019-07-05
601698.SSE,601698,中国卫通,电信、广播电视和卫星传输服务,2019-06-28
603867.SSE,603867,新化股份,化学原料和化学制品制造业,2019-06-27
600968.SSE,600968,海油发展,开采辅助活动,2019-06-26
603863.SSE,603863,松炀资源,造纸和纸制品业,2019-06-21
300594.SZSE,300594,ST朗进,铁路、船舶、航空航天和其他运输设备制造业,2019-06-21
603217.SSE,603217,元利科技,化学原料和化学制品制造业,2019-06-20
002956.SZSE,002956,西麦食品,食品制造业,2019-06-19
300782.SZSE,300782,卓胜微,计算机、通信和其他电子设备制造业,2019-06-18
603915.SSE,603915,国茂股份,通用设备制造业,2019-06-14
300781.SZSE,300781,因赛集团,商务服务业,2019-06-06
300780.SZSE,300780,德恩精工,通用设备制造业,2019-05-31
002955.SZSE,002955,鸿合科技,计算机、通信和其他电子设备制造业,2019-05-23
603327.SSE,603327,福蓉科技,计算机、通信和其他电子设备制造业,2019-05-23
603982.SSE,603982,泉峰汽车,汽车制造业,2019-05-22
300779.SZSE,300779,惠城环保,废弃资源综合利用业,2019-05-22
300775.SZSE,300775,三角防务,铁路、船舶、航空航天和其他运输设备制造业,2019-05-21
300776.SZSE,300776,帝尔激光,专用设备制造业,2019-05-17
600989.SSE,600989,宝丰能源,化学原料和化学制品制造业,2019-05-16
300777.SZSE,300777,中简科技,化学纤维制造业,2019-05-16
603267.SSE,603267,鸿远电子,计算机、通信和其他电子设备制造业,2019-05-15
300778.SZSE,300778,新城市,专业技术服务业,2019-05-10
002953.SZSE,002953,日丰股份,电气机械和器材制造业,2019-05-09
603697.SSE,603697,有友食品,食品制造业,2019-05-08
603967.SSE,603967,中创物流,装卸搬运和运输代理业,2019-04-29
300772.SZSE,300772,运达股份,通用设备制造业,2019-04-26
300773.SZSE,300773,拉卡拉,互联网和相关服务,2019-04-25
300771.SZSE,300771,智莱科技,专用设备制造业,2019-04-22
300770.SZSE,300770,新媒股份,电信、广播电视和卫星传输服务,2019-04-19
603317.SSE,603317,天味食品,食品制造业,2019-04-16
300769.SZSE,300769,德方纳米,电气机械和器材制造业,2019-04-15
603068.SSE,603068,博通集成,计算机、通信和其他电子设备制造业,2019-04-15
300768.SZSE,300768,迪普科技,软件和信息技术服务业,2019-04-12
603379.SSE,603379,三美股份,化学原料和化学制品制造业,2019-04-02
300767.SZSE,300767,震安科技,橡胶和塑料制品业,2019-03-29
002952.SZSE,002952,亚世光电,计算机、通信和其他电子设备制造业,2019-03-28
002958.SZSE,002958,青农商行,货币金融服务,2019-03-26
603681.SSE,603681,永冠新材,化学原料和化学制品制造业,2019-03-26
300766.SZSE,300766,每日互动,互联网和相关服务,2019-03-25
300765.SZSE,300765,新诺威,食品制造业,2019-03-22
300763.SZSE,300763,锦浪科技,电气机械和器材制造业,2019-03-19
002951.SZSE,002951,金时科技,印刷和记录媒介复制业,2019-03-15
300762.SZSE,300762,上海瀚讯,计算机、通信和其他电子设备制造业,2019-03-14
002950.SZSE,002950,奥美医疗,专用设备制造业,2019-03-11
600928.SSE,600928,西安银行,货币金融服务,2019-03-01
002949.SZSE,002949,华阳国际,专业技术服务业,2019-02-26
300758.SZSE,300758,七彩化学,化学原料和化学制品制造业,2019-02-22
603956.SSE,603956,威派格,专用设备制造业,2019-02-22
300761.SZSE,300761,立华股份,畜牧业,2019-02-18
601865.SSE,601865,福莱特,非金属矿物制品业,2019-02-15
002947.SZSE,002947,恒铭达,计算机、通信和其他电子设备制造业,2019-02-01
603351.SSE,603351,威尔药业,医药制造业,2019-01-30
300755.SZSE,300755,华致酒行,批发业,2019-01-29
300759.SZSE,300759,康龙化成,研究和试验发展,2019-01-28
002946.SZSE,002946,新乳业,食品制造业,2019-01-25
601615.SSE,601615,明阳智能,通用设备制造业,2019-01-23
603700.SSE,603700,宁水集团,仪器仪表制造业,2019-01-22
601298.SSE,601298,青岛港,水上运输业,2019-01-21
601598.SSE,601598,中国外运,装卸搬运和运输代理业,2019-01-18
002945.SZSE,002945,华林证券,资本市场服务,2019-01-17
603332.SSE,603332,苏州龙杰,化学纤维制造业,2019-01-17
603739.SSE,603739,蔚蓝生物,食品制造业,2019-01-16
002948.SZSE,002948,青岛银行,货币金融服务,2019-01-16
603121.SSE,603121,华培动力,汽车制造业,2019-01-11
300757.SZSE,300757,罗博特科,专用设备制造业,2019-01-08
601975.SSE,601975,招商南油,水上运输业,2019-01-08
601860.SSE,601860,紫金银行,货币金融服务,2019-01-03
300756.SZSE,300756,金马游乐,文教、工美、体育和娱乐用品制造业,2018-12-28
603185.SSE,603185,弘元绿能,计算机、通信和其他电子设备制造业,2018-12-28
603629.SSE,603629,利通电子,金属制品业,2018-12-24
300753.SZSE,300753,爱朋医疗,专用设备制造业,2018-12-13
002942.SZSE,002942,新农股份,化学原料和化学制品制造业,2018-12-05
300752.SZSE,300752,隆利科技,计算机、通信和其他电子设备制造业,2018-11-30
002943.SZSE,002943,宇晶股份,通用设备制造业,2018-11-29
603187.SSE,603187,海容冷链,通用设备制造业,2018-11-29
002941.SZSE,002941,新疆交建,土木工程建筑业,2018-11-28
601319.SSE,601319,中国人保,保险业,2018-11-16
603220.SSE,603220,中贝通信,软件和信息技术服务业,2018-11-15
300751.SZSE,300751,迈为股份,专用设备制造业,2018-11-09
300674.SZSE,300674,宇信科技,软件和信息技术服务业,2018-11-07
002939.SZSE,002939,长城证券,资本市场服务,2018-10-26
002940.SZSE,002940,昂利康,医药制造业,2018-10-23
601162.SSE,601162,天风证券,资本市场服务,2018-10-19
300760.SZSE,300760,迈瑞医疗,专用设备制造业,2018-10-16
300694.SZSE,300694,蠡湖股份,汽车制造业,2018-10-15
002937.SZSE,002937,兴瑞科技,计算机、通信和其他电子设备制造业,2018-09-26
601577.SSE,601577,长沙银行,货币金融服务,2018-09-26
300749.SZSE,300749,顶固集创,家具制造业,2018-09-25
603583.SSE,603583,捷昌驱动,电气机械和器材制造业,2018-09-21
300748.SZSE,300748,金力永磁,非金属矿物制品业,2018-09-21
002936.SZSE,002936,郑州银行,货币金融服务,2018-09-19
002938.SZSE,002938,鹏鼎控股,计算机、通信和其他电子设备制造业,2018-09-18
603810.SSE,603810,丰山集团,化学原料和化学制品制造业,2018-09-17
603790.SSE,603790,雅运股份,化学原料和化学制品制造业,2018-09-12
603297.SSE,603297,永新光学,仪器仪表制造业,2018-09-10
002935.SZSE,002935,天奥电子,计算机、通信和其他电子设备制造业,2018-09-03
601068.SSE,601068,中铝国际,土木工程建筑业,2018-08-31
603192.SSE,603192,汇得科技,化学原料和化学制品制造业,2018-08-28
002933.SZSE,002933,新兴装备,铁路、船舶、航空航天和其他运输设备制造业,2018-08-28
603590.SSE,603590,康辰药业,医药制造业,2018-08-27
300724.SZSE,300724,捷佳伟创,电气机械和器材制造业,2018-08-10
601606.SSE,601606,长城军工,其他制造业,2018-08-06
603657.SSE,603657,春光科技,橡胶和塑料制品业,2018-07-30
601869.SSE,601869,长飞光纤,计算机、通信和其他电子设备制造业,2018-07-20
603713.SSE,603713,密尔克卫,装卸搬运和运输代理业,2018-07-13
002932.SZSE,002932,*ST明德,医药制造业,2018-07-10
603105.SSE,603105,芯能科技,电力、热力生产和供应业,2018-07-09
603706.SSE,603706,东方环宇,燃气生产和供应业,2018-07-09
603693.SSE,603693,江苏新能,电力、热力生产和供应业,2018-07-03
603650.SSE,603650,彤程新材,化学原料和化学制品制造业,2018-06-27
300747.SZSE,300747,锐科激光,计算机、通信和其他电子设备制造业,2018-06-25
603587.SSE,603587,地素时尚,纺织服装、服饰业,2018-06-22
